posLat,posLon,time,map_via,map_bairro,map_quadra,map_Cat_via,map_Sit_pav,map_Sit_urb,map_Cal_Pass,map_Ilu_Pub,map_Arb,map_Esgo_Sani,ident_Sex_ide,ident_Natura,ident_Fax_Eta,ident_Et_Raça,ident_Est_Civ,ident_Est_Esc,ident_Def_Perm,ident_Res,ident_Ani_Est,ident_Pos_Imo,ident_Atv_trab,ident_Cid_Trab,ident_Rend_Ind,inf_Not_Cid,inf_Loc_Trav,inf_Pri_Bair,inf_Cuid_Saud,inf_Loc_Laz,inf_Res_Dom,inf_Dei_Res,inf_Fre_Res,inf_Fre_Var,inf_Ben_Arb,inf_Ori_Agu,inf_Falt_Agu,inf_Mei_Tran,inf_Sat_Vid,inf_Sat_Gov,map_Sis_Dre
-17.5591432,-50.637983,2022-11-26 09:26:35.352370,,rua  João Ferreira da Silva,1 ,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,30 a 39,Parda,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Rádio,Bares/Restaurantes|Casa Família/Amigos,Ação Social|Arborização|emprego,Academia|Bebe água|Dorme|Esporte,Academia pública|Parque/Praça|Quadra de Esportes,Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida|Valoriza o imóvel|Sem benefícios,Outra,Falta na estação seca,Carro,4 - satisfeito,4 - satisfeito,Necessidade de Poda
-17.558097,-50.6354734,2022-11-26 10:09:42.402117,Ana ,João p Nascimento ,,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento|Obstáculo|Ponto Ônibus,Sim,Sim|Conforto Ambiental,Sem Sistema,Feminino,Santo Antônio da Barra,40 a 49,Não Declarado,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Aposentado,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Rádio,Outros,Cultura/Eventos|Hospital|Ônibus|Segurança|Saneamento|Trânsito,Alimentação balanceada|Bebe água,Academia pública|Quadra de Esportes,Separa seco e orgânico,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sem benefícios,Outra,Falta na estação seca,Carro,3 - indiferente/não sabe,1 - muito insatisfeito,
-17.5618633,-50.6386684,2022-11-26 14:01:37.422783,João ,centro ,40 lt4 ,"rodovia, 110km/h",Asfaltada,Placa Trânsito|Semáforo,Ponto Ônibus,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,40 a 49,Parda,Casado(a)/União Estável,Graduação,Não,Família,Não,Ocupação,Desempregado,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Rádio|Redes Sociais,Casa Família/Amigos|Igreja/Culto,Coleta de Lixo|Farmácia|Ônibus|Segurança,Outro,Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Outra,Falta na estação seca,A pé,4 - satisfeito,4 - satisfeito,Bueiro
-17.5578621,-50.6352466,2022-11-26 14:09:49.685687,João ,centro,,"rodovia, 110km/h",Asfaltada,Ciclofaixa,Calçamento,Sim,Obstáculo,Sem Sistema,Masculino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Sozinho(a),Não,Alugada,Informal/Bico,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Bares/Restaurantes|Feira/Comércio|Quadra de Esporte,Arborização|emprego|Hospital|Ônibus|Posto de Saúde|Segurança,Academia|Alimentação balanceada,Pista de Caminhada|Quadra de Esportes,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Outra,Falta na estação seca,Bicicleta,3 - indiferente/não sabe,3 - indiferente/não sabe,Raízes Expostas
-17.5591916,-50.6380068,2022-11-26 09:21:49.385019,,rua  João Ferreira da Silva,1 ,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Sim,Com Rede Pública,Feminino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Informal/Bico,Santo Antônio da Barra,"De 3 até 5 (R$2.424,00 até 6.060,00)",Carro de Som|Conversas Informais|Redes Sociais|Televisão|Whatsapp|Outros,Bares/Restaurantes,emprego|Escola/Cursos|Farmácia|Iluminação|Pavimentação|Posto de Saúde|Praça|Trânsito|Turismo,Alimentação balanceada|Dorme|Esporte,Academia pública|Parque/Praça|Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Preservação|Valoriza o imóvel,Torneira/Rede pública,Falta na estação seca,Carro,4 - satisfeito,5 - muito satisfeito,Bueiro
-17.5569457,-50.634003,2022-11-26 11:01:09.490454,,,,"rodovia, 110km/h",Asfaltada,Placa Trânsito|Sinalização Tátil,Calçamento,Sim,Canteiro Adequado,Sem Sistema,Masculino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro,Própia,Indústria/Usina,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Site da Prefeitura|Televisão|Outros,Escola|Praças/Parques|Sindicato/Associações/Partidos,Ação Social|emprego|Hospital|Ônibus|Segurança|Saneamento,Outro,Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Preservação|Valoriza o imóvel,Poço Artesiano,Nunca falta,Bicicleta|Carro,3 - indiferente/não sabe,4 - satisfeito,Raízes Expostas
-17.5615489,-50.6375426,2022-11-26 09:20:12.217627,Rua Sebastianinha Silvana,Setor central 1,53,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado|Necessidade de poda|Raízes Expostas,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Parda,Viúvo(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Gato,Alugada,Aposentado,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Rádio,Igreja/Culto|Praças/Parques,Faculdade|Farmácia|Saneamento,Caminha/Corre|Exames/Remédio,Lago/Rio|Parque/Praça|Quadra de Esportes,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,1 ou 2x na semana,Ar puro/fresco|Sombra|Sem benefícios,Cisterna|Torneira/Rede pública,Nunca falta,Motocicleta,4 - satisfeito,3 - indiferente/não sabe,Canteiro Inadequado|Necessidade de Poda|Raízes Expostas
-17.5615743,-50.6374351,2022-11-26 09:33:27.277426,Rua Sebastianinha Silvana,Setor Central 1,53,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim|Obstáculo|Canteiro Inadequado|Conforto Ambiental|Necessidade de poda,Sem Sistema,Feminino,Santo Antônio da Barra,40 a 49,Amarela,Casado(a)/União Estável,Científico/Médio,Fala|Cognitiva,Família,Não,Própia,Desempregado,Santo Antônio da Barra,Não tem,Televisão,Igreja/Culto,Ação Social|Pavimentação|Saneamento,Bebe água|Dorme|Exames/Remédio,Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Água mineral,Nunca falta,Bicicleta,1 - muito insatisfeito,5 - muito satisfeito,Canteiro Inadequado|Necessidade de Poda
-17.5613611,-50.6372118,2022-11-26 09:42:53.264504,Rua Sebastianinha Silvana,Setor Central 1,53,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado|Necessidade de poda|Raízes Expostas,Sem Sistema,Masculino,Outro município de Goiás,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Alugada,Indústria/Usina,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Whatsapp,Igreja/Culto|Praças/Parques,Esporte/Lazer/Recreação|Farmácia|Saneamento,Não Cuida,Ciclofaixas|Pista de Caminhada|Quadra de Esportes,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,1 ou 2x na semana,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,2 - insatisfeito,
-17.5613067,-50.6370749,2022-11-26 09:50:39.868991,Rua Sebastianinha Silvana,Setor Central 1,50,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Rampa Acessibilidade,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,40 a 49,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Outros,Igreja/Culto,Ônibus|Segurança,Bebe água|Dorme,Quadra de Esportes|Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,1 ou 2x na semana,Qualidade de vida|Valoriza o imóvel,Filtro,Nunca falta,Carro,4 - satisfeito,3 - indiferente/não sabe,
-17.5610685,-50.6364668,2022-11-26 10:02:14.810760,Rua Sebastianinha Silvana,Setor Central 1,50,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Branca,Casado(a)/União Estável,Graduação,Não,Família,Não,Própia,Funcionário Público,Santo Antônio da Barra,"De 3 até 5 (R$2.424,00 até 6.060,00)",Whatsapp,Praças/Parques,Segurança|Saneamento,Bebe água,Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Embeleza a cidade|Qualidade de vida|Valoriza o imóvel,Filtro,Falta na estação seca,Carro,4 - satisfeito,4 - satisfeito,
-17.5604086,-50.6349829,2022-11-26 10:15:54.258449,Rua Sebastianinha Silvana,Setor Central,10,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado,Sem Sistema,Feminino,Outro município de Goiás,60 ou mais,Branca,Separado(a),Primário/Fundamental I (1º ao 5º anos) Completo,Mobilidade,Família,Não,Alugada,Aposentado,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som,Outros,Arborização|Coleta de Lixo,Dorme|Exames/Remédio,Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida|Sombra,Filtro,Nunca falta,Carro,4 - satisfeito,3 - indiferente/não sabe,Canteiro Adequado
-17.5602053,-50.6345525,2022-11-26 10:26:30.233579,Sebastianinha Silvana ,Setor Central,14,"local, 30km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Adequado,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Visão,Família,Não,Própia,Aposentado,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Outros,Outros,Outros,Bebe água|Caminha/Corre|Exames/Remédio,Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Outro,Outra,Não sabe,A pé,1 - muito insatisfeito,4 - satisfeito,
-17.5600821,-50.6343178,2022-11-26 10:37:09.693984,Rua Sebastianinha Silvana ,Setor Central,15,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,50 a 59,Não Declarado,Separado(a),Graduação,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Outros,Esporte/Lazer/Recreação,Bebe água|Caminha/Corre,Pista de Caminhada,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Filtro|Torneira/Rede pública,Nunca falta,A pé|Bicicleta,4 - satisfeito,4 - satisfeito,
-17.5597442,-50.6335715,2022-11-26 10:49:14.202585,Rua Sebastianinha Silvana,Setor central ,15,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,50 a 59,Branca,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro|Gato,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 3 até 5 (R$2.424,00 até 6.060,00)",Carro de Som,Igreja/Culto|Praças/Parques|Quadra de Esporte,emprego,Bebe água|Exames/Remédio,Ciclofaixas,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Preservação|Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,3 - indiferente/não sabe,
-17.5595618,-50.6328736,2022-11-26 11:04:08.227125,Rua Sebastianinha Silvana ,Setor central ,16,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,18 a 29,Amarela,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não|Visão,Família,Cachorro,Própia,Desempregado,Santo Antônio da Barra,Não tem,Whatsapp,Casa Família/Amigos|Igreja/Culto|Lago/Rio|Praças/Parques,Escola/Cursos|Esporte/Lazer/Recreação|Posto de Saúde,Alimentação balanceada|Bebe água,Lago/Rio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco,Torneira/Rede pública,Nunca falta,Motocicleta,4 - satisfeito,1 - muito insatisfeito,
-17.5595463,-50.6328555,2022-11-26 11:08:30.285194,Rua Sebastianinha Silvana,Setor Central,15,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,50 a 59,Branca,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Não,Própia,Aposentado,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Redes Sociais,Igreja/Culto|Praças/Parques,Arborização|Segurança|Saneamento,Caminha/Corre,Ciclofaixas|Lago/Rio,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Embeleza a cidade,Água mineral,Nunca falta,A pé|Carro,1 - muito insatisfeito,4 - satisfeito,
-17.5592743,-50.6328142,2022-11-26 11:17:42.510968,Rua Sebastianinha Silvana ,Setor Central,15,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|logradouro/Rua,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,40 a 49,Parda,Casado(a)/União Estável,Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro|Gato,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Rádio,Igreja/Culto|Lago/Rio,Arborização|Habitação,Bebe água|Caminha/Corre,Academia pública|Ciclofaixas|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Água mineral|Filtro,Nunca falta,Carro,1 - muito insatisfeito,5 - muito satisfeito,
-17.559175,-50.6323803,2022-11-26 14:04:24.984029,Rua Sebastianinha Silvana ,Setor Central,16,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado,Sem Sistema,Masculino,Outro município de Goiás,18 a 29,Parda,Solteiro(a),Científico/Médio,Não,Sozinho(a),Não,Própia,Comércio/Prestação de serviços/Construção Civil,Acreúna,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Whatsapp,Clube/Pesqueiro|Praças/Parques,Esporte/Lazer/Recreação|Pavimentação,Bebe água|Dorme,Pista de Caminhada|Quadra de Esportes,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,2 - insatisfeito,
-17.5589876,-50.6319295,2022-11-26 14:10:46.881159,Rua Sebastianinha Silvana ,Setor central ,16,"local, 30km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Necessidade de poda|Raízes Expostas,Sem Sistema,Feminino,Município de outro Estado,50 a 59,Branca,Solteiro(a),Ginásio/Fundamental II (6º ao 9º anos) Completo,Não,Família,Cachorro,Alugada,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Whatsapp,Bares/Restaurantes,emprego|Esporte/Lazer/Recreação|Turismo,Bebe água|Dorme|Exames/Remédio,Pista de Caminhada|Quadra de Esportes|Outro,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Motocicleta,4 - satisfeito,4 - satisfeito,
-17.5596638,-50.6312184,2022-11-26 14:19:17.212474,Rua 015 de novembro ,Setor central ,07,"coletora, 40km/h",Asfaltada,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado|Necessidade de poda,Sem Sistema,Feminino,Santo Antônio da Barra,30 a 39,Preta,Solteiro(a),Graduação,Não,Família,Cachorro|Gato,Própia,Comércio/Prestação de serviços/Construção Civil,Acreúna,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som,Academia|Casa Família/Amigos|Igreja/Culto,Arborização|Cultura/Eventos|emprego,Academia|Bebe água|Exames/Remédio,Parque/Praça|Pista de Caminhada|Quadra de Esportes,Separa seco e orgânico,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,
-17.5587289,-50.6319979,2022-11-26 14:27:35.551494,Rua 015 de novembro,Setor Central,,"coletora, 40km/h",Asfalto Baixo Conforto,logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado|Conforto Ambiental|Necessidade de poda,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Analfabeto(a),Visão,Família,Cachorro,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Outros,Praças/Parques|Quadra de Esporte,Esporte/Lazer/Recreação,Caminha/Corre|Dorme|Exames/Remédio,Lago/Rio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,
-17.5584811,-50.6321104,2022-11-26 14:37:46.144351,Rua 015 de novembro ,Setor Central,25,"coletora, 40km/h",Asfaltada,logradouro/Rua,Calçamento|Calçamento Baixo Conforto,Sim,Sim|Canteiro Inadequado|Conforto Ambiental,Sem Sistema,Feminino,Santo Antônio da Barra,50 a 59,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra|Outra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Redes Sociais,Igreja/Culto|Praças/Parques,emprego|Esporte/Lazer/Recreação|Hospital,Alimentação balanceada|Bebe água|Caminha/Corre|Dorme,Ciclofaixas|Pista de Caminhada|Quadra de Esportes,Separa seco e orgânico,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,
-17.5581808,-50.6323973,2022-11-26 14:50:35.624551,Rua 015 de novembro,Setor Central,01,"coletora, 40km/h",Asfalto Baixo Conforto,Horizontal/Chão|logradouro/Rua|Placa Trânsito,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim|Canteiro Inadequado|Necessidade de poda,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Não Declarado,Viúvo(a),Primário/Fundamental I (1º ao 5º anos) Completo,Visão,Família,Cachorro,Própia,Aposentado,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som|Conversas Informais|Rádio,Feira/Comércio,emprego|Iluminação,Bebe água|Exames/Remédio,Academia pública,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Sombra,Poço Artesiano|Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,
-17.5578277,-50.6328252,2022-11-26 14:57:45.252845,Rua 015 de novembro ,Setor Central,44,"coletora, 40km/h",Asfalto Baixo Conforto,Horizontal/Chão|logradouro/Rua,Calçamento|Calçamento Baixo Conforto|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,18 a 29,Preta,Solteiro(a),Científico/Médio,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Redes Sociais|Whatsapp,Casa Família/Amigos,Coleta de Lixo|Escola/Cursos|Esporte/Lazer/Recreação|Faculdade,Bebe água,Ciclofaixas|Lago/Rio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra|Valoriza o imóvel,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,3 - indiferente/não sabe,
